Action,Keyword ID,Keyword,Match Type,Status,Bid,Campaign ID,Ad Group ID
N/A,1506122011,coin stamp,EXACT,ACTIVE,2.0,1120711183,1120771408
N/A,1506122010,worrh,EXACT,ACTIVE,2.0,1120711183,1120771408
N/A,1506122009,value tracker,EXACT,ACTIVE,2.0,1120711183,1120771408
N/A,1506119882,money checker,EXACT,ACTIVE,2.0,1120711183,1120771408
N/A,1506119448,pennie,EXACT,ACTIVE,2.5,1120711183,1120771408
N/A,1506109974,money collector apps,EXACT,ACTIVE,1.8,1120711183,1120771408
N/A,1476957331,coinscan - identify value rare,EXACT,ACTIVE,1.5,1120711183,1120771408
N/A,1463668188,luckycoin,EXACT,ACTIVE,0.5,1120711183,1120771408
N/A,1453842362,pcgs coinflation,EXACT,ACTIVE,1.2,1120711183,1120771408
N/A,1441210864,identifier for coin,EXACT,ACTIVE,1.0,1120711183,1120771408
N/A,1441208461,picture coin: coin identifier,EXACT,ACTIVE,1.0,1120711183,1120771408
N/A,1440259751,cash reader,EXACT,ACTIVE,0.9,1120711183,1120771408
N/A,1437639263,coin collectors,EXACT,ACTIVE,1.5,1120711183,1120771408
N/A,1433598192,coin scan identifier,EXACT,ACTIVE,2.0,1120711183,1120771408
N/A,1433597942,price guide - u.s. coin values,EXACT,ACTIVE,1.3,1120711183,1120771408
N/A,1433596291,ai coin identifier app,EXACT,ACTIVE,1.3,1120711183,1120771408
N/A,1433595024,coinio: ai coin identifier app,EXACT,ACTIVE,0.8,1120711183,1120771408
N/A,1433594371,penny finder,EXACT,ACTIVE,1.0,1120711183,1120771408
N/A,1433594238,coinio: coin identifier,EXACT,ACTIVE,0.8,1120711183,1120771408
N/A,1433593979,penny finder app,EXACT,ACTIVE,1.0,1120711183,1120771408
N/A,1433593978,gold coin valuer pro,EXACT,ACTIVE,1.0,1120711183,1120771408
N/A,1433057341,coin tracker,EXACT,ACTIVE,1.7,1120711183,1120771408
N/A,1433057120,the coin identifier:coin check,EXACT,ACTIVE,1.3,1120711183,1120771408
N/A,1425221825,coinscan,EXACT,ACTIVE,2.3,1120711183,1120771408
N/A,1425202798,coin identifier-coinscan,EXACT,ACTIVE,1.3,1120711183,1120771408
N/A,1420854280,coin price,EXACT,ACTIVE,1.5,1120711183,1120771408
N/A,1420421613,escanear monedas,EXACT,ACTIVE,0.5,1120711183,1120771408
N/A,1416834732,heritage auctions,EXACT,ACTIVE,1.0,1120711183,1120771408
N/A,1416834246,greysheet,EXACT,ACTIVE,1.5,1120711183,1120771408
N/A,1416831073,ngc,EXACT,ACTIVE,2.0,1120711183,1120771408
N/A,1416831072,currency value,EXACT,ACTIVE,1.0,1120711183,1120771408
N/A,1415552647,ngc coin collecting,EXACT,ACTIVE,1.0,1120711183,1120771408
N/A,1415533135,world coins,BROAD,ACTIVE,0.7,1120711183,1120771408
N/A,1407882821,rare coin,EXACT,ACTIVE,1.1,1120711183,1120771408
N/A,1407875260,coin apps,EXACT,ACTIVE,1.0,1120711183,1120771408
N/A,1407875259,coins app,EXACT,ACTIVE,1.0,1120711183,1120771408
N/A,1402326076,coin reader,EXACT,ACTIVE,1.5,1120711183,1120771408
N/A,1402326075,old coins,EXACT,ACTIVE,1.6,1120711183,1120771408
N/A,1402326074,pcgs coinfacts coin collecting,EXACT,ACTIVE,2.2,1120711183,1120771408
N/A,1402326073,penny scanner,EXACT,ACTIVE,1.5,1120711183,1120771408
N/A,1402326072,coin indentifier,EXACT,ACTIVE,2.2,1120711183,1120771408
N/A,1402326071,coin snapp,EXACT,ACTIVE,1.0,1120711183,1120771408
N/A,1402326070,money worth,EXACT,ACTIVE,2.2,1120711183,1120771408
N/A,1402326069,coin recognition,EXACT,ACTIVE,2.2,1120711183,1120771408
N/A,1402326068,old coin value,EXACT,ACTIVE,2.1,1120711183,1120771408
N/A,1402326067,coinsnsp,EXACT,ACTIVE,1.0,1120711183,1120771408
N/A,1402326066,coin identifier coinscan,EXACT,ACTIVE,2.2,1120711183,1120771408
N/A,1402326065,coincheck,EXACT,ACTIVE,2.5,1120711183,1120771408
N/A,1402326064,coin scanner app,EXACT,ACTIVE,2.2,1120711183,1120771408
N/A,1402326063,maktun coin search by photo,EXACT,ACTIVE,2.2,1120711183,1120771408
N/A,1402326062,currency identifier,EXACT,ACTIVE,2.2,1120711183,1120771408
N/A,1402326061,coin evaluation,EXACT,ACTIVE,1.5,1120711183,1120771408
N/A,1402326020,coin evaluator,EXACT,ACTIVE,2.2,1120711183,1120771408
N/A,1400550567,coin identifier: coin id,EXACT,ACTIVE,1.5,1120711183,1120771408
N/A,1400549610,coin identifier : coinscan,EXACT,ACTIVE,1.5,1120711183,1120771408
N/A,1400549477,coin snap: identify coin value,EXACT,ACTIVE,0.8,1120711183,1120771408
N/A,1400549054,coin snap - coin identifier,EXACT,ACTIVE,0.6,1120711183,1120771408
N/A,1400548123,coin identifier - coin snap,EXACT,ACTIVE,1.0,1120711183,1120771408
N/A,1400548122,coinid - coin identifier,EXACT,ACTIVE,3.0,1120711183,1120771408
N/A,1400541552,coin identifier - coinz,EXACT,ACTIVE,2.1,1120711183,1120771408
N/A,1400535537,coin snap: coin identifier.,EXACT,ACTIVE,1.0,1120711183,1120771408
N/A,1400533795,coinsnap: coin identifier,EXACT,ACTIVE,1.0,1120711183,1120771408
N/A,1400366585,coin snap identify coin value,EXACT,ACTIVE,1.0,1120711183,1120771408
N/A,1400366584,coin snap free,EXACT,ACTIVE,1.4,1120711183,1120771408
N/A,1400366583,coin appraisal,EXACT,ACTIVE,2.6,1120711183,1120771408
N/A,1400366582,coinsnap free,EXACT,ACTIVE,1.15,1120711183,1120771408
N/A,1400366581,coin scanner identify coins,EXACT,ACTIVE,1.8,1120711183,1120771408
N/A,1400366580,coin value identifier,EXACT,ACTIVE,2.0,1120711183,1120771408
N/A,1400366579,coin snap coin identifier,EXACT,ACTIVE,1.0,1120711183,1120771408
N/A,1400366578,counsnap,EXACT,ACTIVE,1.3,1120711183,1120771408
N/A,1400366577,coonsnap,EXACT,ACTIVE,2.2,1120711183,1120771408
N/A,1400366576,coinio coin identifier,EXACT,ACTIVE,1.5,1120711183,1120771408
N/A,1400366575,free coin app,EXACT,ACTIVE,1.95,1120711183,1120771408
N/A,1400366574,snapcoin identify coin value,EXACT,ACTIVE,2.2,1120711183,1120771408
N/A,1400366573,identify coins free,EXACT,ACTIVE,1.8,1120711183,1120771408
N/A,1400366572,coun identifier,EXACT,ACTIVE,2.2,1120711183,1120771408
N/A,1400366571,scan coins,EXACT,ACTIVE,2.2,1120711183,1120771408
N/A,1400366570,coinapp,EXACT,ACTIVE,1.6,1120711183,1120771408
N/A,1400366569,snap coin,EXACT,ACTIVE,1.5,1120711183,1120771408
N/A,1400366568,coin collector,EXACT,ACTIVE,1.5,1120711183,1120771408
N/A,1400366567,coin grader,EXACT,ACTIVE,2.3,1120711183,1120771408
N/A,1400366566,snapcoin,EXACT,ACTIVE,1.4,1120711183,1120771408
N/A,1400366565,free coin snap,EXACT,ACTIVE,1.0,1120711183,1120771408
N/A,1400366564,coin detector,EXACT,ACTIVE,1.5,1120711183,1120771408
N/A,1400366563,coin value app,EXACT,ACTIVE,2.0,1120711183,1120771408
N/A,1400366562,coun value,EXACT,ACTIVE,2.0,1120711183,1120771408
N/A,1400366561,coin check,EXACT,ACTIVE,2.2,1120711183,1120771408
N/A,1400366560,coin tester,EXACT,ACTIVE,2.5,1120711183,1120771408
N/A,1400366559,coinid coin identifier,EXACT,ACTIVE,3.0,1120711183,1120771408
N/A,1400366558,coin identify,EXACT,ACTIVE,2.5,1120711183,1120771408
N/A,1400366557,coins snap,EXACT,PAUSED,1.8,1120711183,1120771408
N/A,1400366556,check coins,EXACT,ACTIVE,2.0,1120711183,1120771408
N/A,1400366555,coin search,EXACT,ACTIVE,2.0,1120711183,1120771408
N/A,1400366554,coin appraiser,EXACT,ACTIVE,2.0,1120711183,1120771408
N/A,1400366553,coin scaner,EXACT,ACTIVE,1.0,1120711183,1120771408
N/A,1400366552,scan coin,EXACT,ACTIVE,1.5,1120711183,1120771408
N/A,1400366551,coin identification coin snap,EXACT,ACTIVE,2.2,1120711183,1120771408
N/A,1400366550,coin identifyer,EXACT,ACTIVE,2.0,1120711183,1120771408
N/A,1400366549,rare coin app,EXACT,ACTIVE,2.0,1120711183,1120771408
N/A,1400366548,coin identifier app,EXACT,ACTIVE,2.0,1120711183,1120771408
N/A,1400366547,free coin identifier app,EXACT,ACTIVE,1.0,1120711183,1120771408
N/A,1400366546,coon identifier,EXACT,ACTIVE,2.0,1120711183,1120771408
N/A,1400366545,rare coin identifier,EXACT,ACTIVE,2.0,1120711183,1120771408
N/A,1400366544,penny identifier,EXACT,ACTIVE,2.0,1120711183,1120771408
N/A,1400366543,free coin scanner,EXACT,ACTIVE,2.5,1120711183,1120771408
N/A,1400366542,coin value free,EXACT,ACTIVE,1.0,1120711183,1120771408
N/A,1400366541,coun scanner,EXACT,PAUSED,2.4,1120711183,1120771408
N/A,1400364140,coin scope,EXACT,ACTIVE,0.5,1120711183,1120771408
N/A,1400364139,coin scan identify value rare,EXACT,ACTIVE,2.0,1120711183,1120771408
N/A,1400364138,coin prices,EXACT,ACTIVE,1.7,1120711183,1120771408
N/A,1400364137,coin identifer,EXACT,ACTIVE,2.0,1120711183,1120771408
N/A,1400364136,coin value checker,EXACT,ACTIVE,2.5,1120711183,1120771408
N/A,1400364135,free coin value app,EXACT,ACTIVE,1.0,1120711183,1120771408
N/A,1400364134,check coin,EXACT,ACTIVE,2.0,1120711183,1120771408
N/A,1400364133,coin scanner free,EXACT,ACTIVE,1.5,1120711183,1120771408
N/A,1400364132,precious coin tester,EXACT,ACTIVE,2.0,1120711183,1120771408
N/A,1400364131,coin id app,EXACT,ACTIVE,2.0,1120711183,1120771408
N/A,1400364130,penny checker,EXACT,ACTIVE,2.0,1120711183,1120771408
N/A,1400364129,free coin checker,EXACT,ACTIVE,1.2,1120711183,1120771408
N/A,1400364128,free coin id,EXACT,ACTIVE,1.1,1120711183,1120771408
N/A,1400364127,coin pic identifier,EXACT,ACTIVE,2.0,1120711183,1120771408
N/A,1400364126,coin price guide,EXACT,ACTIVE,2.0,1120711183,1120771408
N/A,1400364125,coon scanner,EXACT,PAUSED,2.0,1120711183,1120771408
N/A,1400364124,free coin identifer,EXACT,ACTIVE,1.5,1120711183,1120771408
N/A,1400364123,coin value identifier free,EXACT,ACTIVE,1.9,1120711183,1120771408
N/A,1383181789,maktun,EXACT,ACTIVE,1.3,1120711183,1120771408
N/A,1353049603,coinsnap coin identifier,EXACT,ACTIVE,1.08,1120711183,1120771408
N/A,1353049602,coin value identifier coinsnap,EXACT,ACTIVE,1.5,1120711183,1120771408
N/A,1353049601,coin identifier coin checker,EXACT,ACTIVE,1.9,1120711183,1120771408
N/A,1310466659,coin identifier free,EXACT,ACTIVE,1.5,1120711183,1120771408
N/A,1310466658,coinin,EXACT,ACTIVE,1.2,1120711183,1120771408
N/A,1279932085,coinid,EXACT,ACTIVE,3.5,1120711183,1120771408
N/A,1279931339,coin identifier coin snap,EXACT,ACTIVE,2.0,1120711183,1120771408
N/A,1279931338,icoin identify coins value,EXACT,ACTIVE,1.5,1120711183,1120771408
N/A,1279931337,coon snap,EXACT,ACTIVE,1.0,1120711183,1120771408
N/A,1279931336,cion snap,EXACT,ACTIVE,1.15,1120711183,1120771408
N/A,1279931335,coin scan,EXACT,ACTIVE,2.6,1120711183,1120771408
N/A,1279931334,coin values,EXACT,PAUSED,2.2,1120711183,1120771408
N/A,1279931333,value of coins,EXACT,ACTIVE,2.0,1120711183,1120771408
N/A,1279931332,icoin,EXACT,ACTIVE,0.8,1120711183,1120771408
N/A,1279931331,coin worth,EXACT,ACTIVE,1.5,1120711183,1120771408
N/A,1202515535,coinsnap value guide,EXACT,ACTIVE,2.5,1120711183,1120771408
N/A,1202515534,free coin identifier,EXACT,PAUSED,1.8,1120711183,1120771408
N/A,1202515533,coin collecting,EXACT,ACTIVE,1.5,1120711183,1120771408
N/A,1202515532,coin grading,EXACT,ACTIVE,2.05,1120711183,1120771408
N/A,1202515531,us coin collector,EXACT,ACTIVE,2.0,1120711183,1120771408
N/A,1202515530,coinoscope visual coin search,EXACT,ACTIVE,1.2,1120711183,1120771408
N/A,1202515529,free coin value,EXACT,ACTIVE,1.75,1120711183,1120771408
N/A,1202515528,coinscope,EXACT,ACTIVE,1.5,1120711183,1120771408
N/A,1202515527,coinfacts,EXACT,ACTIVE,1.38,1120711183,1120771408
N/A,1202515526,pcgs coinfacts,EXACT,ACTIVE,1.5,1120711183,1120771408
N/A,1202515525,pcgs photograde,EXACT,PAUSED,1.5,1120711183,1120771408
N/A,1202515524,coin finder,EXACT,ACTIVE,1.0,1120711183,1120771408
N/A,1202515523,pcgs price guide,EXACT,ACTIVE,1.3,1120711183,1120771408
N/A,1202515522,us coin,EXACT,ACTIVE,1.5,1120711183,1120771408
N/A,1202515521,price guide u s coin values,EXACT,ACTIVE,1.5,1120711183,1120771408
N/A,1202513420,coin checker,EXACT,ACTIVE,1.5,1120711183,1120771408
N/A,1202513419,coin snap value guide,EXACT,ACTIVE,1.0,1120711183,1120771408
N/A,1202513418,coin io,EXACT,ACTIVE,1.5,1120711183,1120771408
N/A,1202513417,coun snap,EXACT,ACTIVE,1.0,1120711183,1120771408
N/A,1202513416,coin app,EXACT,ACTIVE,0.6,1120711183,1120771408
N/A,1122344486,numismatic,EXACT,ACTIVE,0.8,1120711183,1120771408
N/A,1122344485,american numismatics,EXACT,PAUSED,0.8,1120711183,1120771408
N/A,1122344484,coincollection,EXACT,PAUSED,1.5,1120711183,1120771408
N/A,1122344483,collection,EXACT,PAUSED,0.8,1120711183,1120771408
N/A,1122344482,medals,EXACT,PAUSED,0.8,1120711183,1120771408
N/A,1122344481,currency,EXACT,PAUSED,0.8,1120711183,1120771408
N/A,1122254021,coin value,EXACT,ACTIVE,2.5,1120711183,1120771408
N/A,1122252529,pcgs,EXACT,ACTIVE,1.7,1120711183,1120771408
N/A,1122252528,pcgs coins,EXACT,ACTIVE,1.0,1120711183,1120771408
N/A,1122252527,coin facts,EXACT,ACTIVE,0.8,1120711183,1120771408
N/A,1122252526,collectible coin,EXACT,PAUSED,0.8,1120711183,1120771408
N/A,1122252525,coin trade,EXACT,ACTIVE,0.8,1120711183,1120771408
N/A,1122244020,coinsnap: value guide,EXACT,ACTIVE,1.5,1120711183,1120771408
N/A,1122244019,mint,EXACT,PAUSED,0.8,1120711183,1120771408
N/A,1122242860,coins value,EXACT,ACTIVE,2.15,1120711183,1120771408
N/A,1120803556,coin,EXACT,PAUSED,1.3,1120711183,1120771408
N/A,1120803555,coins,EXACT,ACTIVE,0.8,1120711183,1120771408
N/A,1120803554,coin identifier,EXACT,PAUSED,4.3,1120711183,1120771408
N/A,1120803553,coin identification,EXACT,ACTIVE,2.2,1120711183,1120771408
N/A,1120803552,coin snap,EXACT,ACTIVE,1.1,1120711183,1120771408
N/A,1120803551,coinoscope,EXACT,ACTIVE,1.2,1120711183,1120771408
N/A,1120803550,coin scanner,EXACT,ACTIVE,2.33,1120711183,1120771408
N/A,1120803549,coin id,EXACT,ACTIVE,2.5,1120711183,1120771408
N/A,1120803548,identify coin,EXACT,ACTIVE,2.0,1120711183,1120771408
N/A,1120803547,identify coins,EXACT,ACTIVE,1.8,1120711183,1120771408
N/A,1120803546,coinsnap,EXACT,ACTIVE,1.08,1120711183,1120771408
N/A,1120803545,coinio,EXACT,ACTIVE,2.2,1120711183,1120771408
N/A,1120803544,coin game,EXACT,PAUSED,0.8,1120711183,1120771408
N/A,1120803543,coin collection,EXACT,ACTIVE,1.5,1120711183,1120771408
N/A,1120803542,coin collect,EXACT,ACTIVE,1.5,1120711183,1120771408
N/A,1120803541,coin counter,EXACT,ACTIVE,0.5,1120711183,1120771408
N/A,1120797520,coin master,EXACT,PAUSED,0.8,1120711183,1120771408
